PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00081	13452267	9.799663	0.361618	0.250910	-0.002439	-0.003715	-0.000391
00082	13452317	9.817715	0.318467	0.267562	-0.004139	0.003677	-0.002660
00083	13452367	9.783312	0.355010	0.251770	-0.004153	0.000164	0.000377
00084	13452417	9.802894	0.341569	0.269540	-0.001854	0.005200	-0.003646
00085	13452467	9.791587	0.355923	0.258064	-0.005569	0.002658	0.001030
00086	13452517	9.815629	0.337280	0.260157	-0.001401	-0.002152	-0.001927
00087	13452567	9.826604	0.321945	0.248444	-0.005268	0.001916	0.000156
00088	13452617	9.830152	0.345558	0.243353	-0.006127	-0.001492	-0.001654
00089	13452667	9.827597	0.335939	0.252252	-0.003734	-0.000352	-0.003225
00090	13452717	9.806424	0.361105	0.275884	-0.006931	0.000920	-0.001381
00091	13452767	9.820356	0.353597	0.270701	-0.004405	-0.002433	-0.003906
00092	13452817	9.814452	0.351438	0.267458	-0.005415	0.001295	-0.004268
00093	13452867	9.802530	0.345582	0.282021	-0.003501	-0.003706	-0.002216
00094	13452917	9.798557	0.352265	0.255338	-0.002719	0.001284	-0.000363
00095	13452967	9.794899	0.356458	0.261764	-0.007264	-0.000831	-0.002063
00096	13453017	9.807643	0.347632	0.259123	-0.003000	-0.000916	0.000039
00097	13453067	9.813849	0.352096	0.286351	-0.002264	-0.000326	-0.003384
00098	13453117	9.806624	0.349343	0.267267	-0.002086	0.001554	-0.000362
00099	13453167	9.809848	0.360808	0.261681	-0.002208	-0.000579	0.000423
00100	13453217	9.819345	0.353326	0.281540	-0.005635	-0.000673	-0.001103
00101	13453267	9.814748	0.366518	0.266653	-0.002753	-0.001783	0.000130
00102	13453317	9.824603	0.359640	0.265237	-0.007597	0.002710	-0.002684
00103	13453367	9.806577	0.352943	0.266980	-0.001694	0.001203	-0.001488
00104	13453417	9.794447	0.357579	0.254914	-0.004744	0.002272	-0.004197
00105	13453467	9.804043	0.348618	0.261716	-0.002865	0.001255	0.002556
00106	13453517	9.798037	0.351688	0.264026	-0.009274	0.003167	-0.002003
00107	13453567	9.798996	0.358308	0.250032	-0.000547	0.001418	-0.000717
00108	13453617	9.802579	0.355921	0.252615	-0.005947	-0.000771	0.000725
00109	13453667	9.809803	0.351539	0.248193	-0.006216	0.005169	0.003639
00110	13453717	9.813442	0.358227	0.262983	-0.001307	0.003445	0.001247
00111	13453767	9.817011	0.345754	0.250084	-0.002420	-0.003526	-0.002698
00112	13453817	9.829871	0.345941	0.250858	-0.003332	0.001303	-0.001552
00113	13453867	9.821601	0.356888	0.255176	-0.002968	0.001957	-0.001290
00114	13453917	9.796257	0.362110	0.261106	-0.002376	0.002906	0.000639
00115	13453967	9.816126	0.336068	0.259136	-0.007728	0.002874	0.000008
00116	13454017	9.815972	0.338799	0.277795	-0.004670	0.000852	-0.006066
00117	13454067	9.819468	0.350022	0.267753	-0.003774	0.003361	-0.001827
00118	13454117	9.805946	0.350071	0.259129	-0.002930	0.000497	-0.004502
00119	13454167	9.791609	0.371318	0.262472	-0.003859	-0.000223	-0.001453
00120	13454217	9.805958	0.345118	0.266753	-0.001918	-0.000801	-0.000793
00121	13454267	9.808348	0.339069	0.277612	-0.003520	0.002366	-0.000584
00122	13454317	9.823740	0.354368	0.261394	-0.001644	0.000431	-0.001495
00123	13454367	9.806534	0.334769	0.271604	-0.005170	0.002051	-0.000034
00124	13454417	9.820498	0.333963	0.249463	-0.006227	0.001799	-0.003013
00125	13454467	9.799060	0.341177	0.273510	-0.003710	-0.000189	-0.004635
00126	13454517	9.803693	0.343910	0.250759	-0.004250	0.001030	-0.003120
00127	13454567	9.800906	0.348595	0.268779	-0.005593	0.004201	-0.002422
00128	13454617	9.792738	0.355901	0.264948	-0.001347	0.001503	-0.000013
00129	13454667	9.808646	0.342890	0.259887	-0.005370	0.003073	-0.003169
00130	13454717	9.807159	0.353593	0.287205	-0.000800	0.003384	0.000217
00131	13454767	9.832152	0.348110	0.261653	-0.002287	0.002906	-0.000232
00132	13454817	9.819800	0.326644	0.260437	-0.001911	0.000877	-0.001458
00133	13454867	9.820609	0.365445	0.282946	-0.003431	-0.001442	-0.000409
00134	13454917	9.827507	0.338277	0.262355	-0.006209	0.001518	0.001310
00135	13454967	9.821800	0.339267	0.259324	-0.004160	0.002190	-0.002215
00136	13455017	9.804331	0.361536	0.266364	-0.004008	0.002415	-0.003655
00137	13455067	9.812625	0.338733	0.280686	-0.006539	0.003997	0.001005
00138	13455117	9.789851	0.361894	0.258216	-0.008526	-0.000112	-0.000385
00139	13455167	9.804689	0.362748	0.244517	-0.000876	0.001670	-0.001327
00140	13455217	9.810221	0.330096	0.262959	-0.001854	0.002038	-0.002607
00141	13455267	9.803538	0.348291	0.266795	-0.005380	0.000132	-0.005302
00142	13455317	9.818218	0.339197	0.260507	-0.004463	0.001900	-0.000452
00143	13455367	9.810981	0.347568	0.258664	-0.003385	0.001680	-0.006229
00144	13455417	9.827371	0.349723	0.261667	-0.007073	0.002367	-0.000029
00145	13455467	9.818270	0.373828	0.259574	-0.003567	0.001752	-0.001320
00146	13455517	9.816641	0.349774	0.263058	-0.005566	-0.002833	0.000004
00147	13455567	9.816768	0.345779	0.250930	-0.004677	0.001374	-0.001866
00148	13455617	9.782963	0.370788	0.275262	-0.003370	-0.001308	0.000138
00149	13455667	9.799191	0.354691	0.263409	-0.007537	0.000142	0.003489
00150	13455717	9.810981	0.333635	0.248297	-0.003511	-0.000187	-0.001749
00151	13455767	9.802043	0.353202	0.267956	-0.003055	-0.000436	-0.002937
00152	13455817	9.811993	0.346298	0.252587	-0.005266	-0.000015	0.000947
00153	13455867	9.813408	0.344746	0.255931	-0.001997	-0.001614	-0.003333
00154	13455917	9.806924	0.353931	0.248119	-0.003632	0.001818	-0.001386
00155	13455967	9.819338	0.329642	0.252588	-0.005747	0.000677	-0.003278
00156	13456017	9.815851	0.345676	0.282995	-0.002155	-0.000417	-0.000247
00157	13456067	9.806252	0.348705	0.251134	-0.003456	-0.002091	-0.003201
00158	13456117	9.813881	0.346177	0.255076	-0.002537	0.002411	-0.004175
00159	13456167	9.806003	0.343556	0.261999	-0.003179	0.000694	-0.000813
00160	13456217	9.820095	0.331805	0.280969	-0.004885	-0.002405	-0.002749
00161	13456267	9.807782	0.326307	0.279482	-0.002919	-0.000892	-0.005121
00162	13456317	9.815277	0.318515	0.277797	-0.005381	0.003528	-0.002271
00163	13456367	9.809152	0.345449	0.250542	-0.000785	0.003666	-0.003917
00164	13456417	9.821777	0.351836	0.275822	-0.006217	0.000510	-0.001643
00165	13456467	9.817968	0.343637	0.253597	-0.003252	0.003753	-0.003684
00166	13456517	9.808276	0.351127	0.265150	-0.005057	0.003338	-0.001244
00167	13456567	9.817274	0.341864	0.253014	-0.007024	-0.001112	0.000338
00168	13456617	9.814510	0.343938	0.272791	-0.008279	0.003086	-0.002136
00169	13456667	9.812924	0.343871	0.259347	-0.005590	0.002038	-0.001186
00170	13456717	9.800765	0.357069	0.272850	-0.004339	0.001928	-0.002347
00171	13456767	9.808103	0.348044	0.260312	-0.005845	-0.000060	-0.000013
00172	13456817	9.803675	0.363107	0.252707	-0.004984	0.001209	-0.001352
00173	13456867	9.786148	0.355198	0.254309	-0.002417	-0.001199	0.000777
00174	13456917	9.815631	0.353064	0.265318	-0.002728	-0.000557	-0.001882
00175	13456967	9.817977	0.333673	0.233424	-0.003871	0.001100	-0.002223
00176	13457017	9.799325	0.364326	0.261268	-0.005956	-0.000355	-0.000043
00177	13457067	9.812439	0.339463	0.271011	-0.003482	0.000106	-0.001618
00178	13457117	9.806141	0.355829	0.254557	-0.004730	-0.000277	-0.004534
00179	13457167	9.825355	0.343639	0.252831	-0.002636	0.003904	0.000642
00180	13457217	9.810967	0.369124	0.256462	-0.004973	0.001626	-0.003466
00181	13457267	9.815860	0.343188	0.248772	-0.000332	0.002483	-0.003280
00182	13457317	9.783063	0.353276	0.255912	-0.002701	0.001739	-0.000776
00183	13457367	9.812122	0.338868	0.246047	-0.002602	-0.000492	-0.001273
00184	13457417	9.796648	0.351123	0.258613	-0.005449	-0.002076	0.004626
00185	13457467	9.791117	0.363948	0.279587	-0.006471	0.001705	-0.000383
