PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00077	12776717	-0.145908	0.237494	-9.807325	-0.005575	0.003158	-0.002578
00078	12776767	-0.144399	0.213282	-9.791986	-0.005224	0.000198	0.000323
00079	12776817	-0.124662	0.210265	-9.810786	-0.004371	0.001507	-0.001275
00080	12776867	-0.112893	0.206984	-9.802688	-0.004619	-0.002089	-0.003448
00081	12776917	-0.140272	0.224811	-9.813098	-0.005797	0.002290	-0.000116
00082	12776967	-0.133239	0.221518	-9.837815	-0.006309	-0.000012	-0.000800
00083	12777017	-0.122042	0.217977	-9.833082	-0.004146	0.000115	-0.003335
00084	12777067	-0.150371	0.232136	-9.820483	-0.004463	0.002243	-0.002422
00085	12777117	-0.138227	0.221978	-9.815264	-0.003051	-0.000963	-0.001613
00086	12777167	-0.142043	0.236636	-9.827711	-0.005734	0.000190	-0.001379
00087	12777217	-0.138481	0.232600	-9.826532	-0.003505	-0.000744	-0.002953
00088	12777267	-0.143416	0.225735	-9.826985	-0.007240	0.000165	-0.000922
00089	12777317	-0.127454	0.219218	-9.805736	-0.006531	-0.000056	-0.002916
00090	12777367	-0.133457	0.215581	-9.795880	-0.003462	-0.000028	-0.001323
00091	12777417	-0.164151	0.226108	-9.805786	-0.006647	0.002789	-0.000523
00092	12777467	-0.145797	0.221193	-9.809954	-0.007111	0.000364	0.000680
00093	12777517	-0.129732	0.209391	-9.805003	-0.004014	0.001480	0.000103
00094	12777567	-0.125551	0.216994	-9.818448	-0.004780	-0.001732	-0.000010
00095	12777617	-0.154425	0.221514	-9.828362	-0.002491	0.003798	-0.001299
00096	12777667	-0.112779	0.215237	-9.827619	0.001073	0.001143	-0.001647
00097	12777717	-0.132105	0.199986	-9.826314	-0.006453	0.000303	-0.002913
00098	12777767	-0.128483	0.216157	-9.826817	-0.005422	0.000229	-0.001057
00099	12777817	-0.117826	0.210763	-9.807455	-0.005158	0.000841	-0.003651
00100	12777867	-0.146587	0.220496	-9.814986	-0.004484	-0.003213	-0.001461
00101	12777917	-0.141947	0.225521	-9.814043	-0.003715	0.005198	-0.000937
00102	12777967	-0.133760	0.210513	-9.826306	0.000928	0.007018	-0.002190
00103	12778017	-0.131200	0.206910	-9.825362	-0.008221	0.001955	0.000242
00104	12778067	-0.155937	0.240489	-9.827882	-0.005338	0.001779	-0.000695
00105	12778117	-0.132320	0.228735	-9.814339	-0.005003	0.000202	-0.001572
00106	12778167	-0.122956	0.232640	-9.816544	-0.002736	0.003503	-0.001401
00107	12778217	-0.134240	0.220475	-9.817200	-0.004018	0.004675	-0.000809
00108	12778267	-0.134923	0.234646	-9.818161	-0.003243	0.001007	-0.003400
00109	12778317	-0.136096	0.225445	-9.815516	-0.007568	0.000219	-0.001690
00110	12778367	-0.131382	0.232571	-9.802360	-0.004931	0.003011	-0.000722
00111	12778417	-0.145003	0.229358	-9.806132	-0.004320	-0.000207	-0.001637
00112	12778467	-0.152957	0.220976	-9.807285	-0.006013	0.001730	-0.002965
00113	12778517	-0.127802	0.221663	-9.794218	-0.006181	0.001217	0.000937
00114	12778567	-0.139808	0.218555	-9.806870	-0.004642	-0.001115	-0.001127
00115	12778617	-0.144723	0.230639	-9.816915	0.000083	-0.001007	-0.001881
00116	12778667	-0.136787	0.222735	-9.830849	-0.004703	0.003918	-0.002127
00117	12778717	-0.142228	0.219408	-9.822200	-0.003151	0.005000	-0.007413
00118	12778767	-0.132969	0.222562	-9.815055	-0.004070	-0.000074	-0.001895
00119	12778817	-0.158928	0.230105	-9.817321	-0.005391	0.001355	-0.001240
00120	12778867	-0.140751	0.229977	-9.820285	-0.006929	0.004490	-0.001989
00121	12778917	-0.134005	0.234225	-9.803788	-0.004446	0.001857	-0.001466
00122	12778967	-0.146896	0.216274	-9.805398	-0.004794	0.002822	-0.000274
00123	12779017	-0.142096	0.231131	-9.803260	-0.008429	0.002234	-0.003314
00124	12779067	-0.113684	0.203333	-9.814196	-0.005086	-0.001122	0.000088
