PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00077	13290717	-9.789478	-0.292096	0.303661	-0.001582	0.003332	-0.001430
00078	13290767	-9.795801	-0.285867	0.313373	-0.000999	0.001082	0.000417
00079	13290817	-9.803219	-0.276790	0.300439	-0.008334	0.002404	-0.001351
00080	13290867	-9.807466	-0.279469	0.298122	-0.005326	-0.000003	-0.004769
00081	13290917	-9.810776	-0.301110	0.300780	-0.005010	0.000171	-0.002009
00082	13290967	-9.822680	-0.279258	0.294790	-0.000619	0.001188	-0.001245
00083	13291017	-9.792190	-0.281108	0.297013	-0.005370	0.002647	-0.000586
00084	13291067	-9.800106	-0.287457	0.318961	-0.001128	-0.001018	-0.000650
00085	13291117	-9.822672	-0.277753	0.289591	-0.005149	-0.001217	0.000353
00086	13291167	-9.795352	-0.294717	0.295616	-0.005726	0.000475	-0.004060
00087	13291217	-9.795292	-0.287236	0.310315	-0.004894	-0.001182	0.000001
00088	13291267	-9.805293	-0.300365	0.299024	-0.002530	0.002464	-0.005917
00089	13291317	-9.805370	-0.289214	0.287531	-0.004025	0.001347	-0.002936
00090	13291367	-9.817130	-0.284667	0.293632	-0.001037	-0.000052	-0.003332
00091	13291417	-9.811962	-0.263850	0.302370	-0.003117	0.002436	-0.000815
00092	13291467	-9.806039	-0.289685	0.320407	-0.002953	0.001047	-0.001052
00093	13291517	-9.813457	-0.291957	0.292810	-0.002538	0.004353	-0.000102
00094	13291567	-9.806673	-0.294913	0.317236	-0.004080	0.003251	-0.002988
00095	13291617	-9.801435	-0.279941	0.287737	-0.002336	0.001568	-0.003197
00096	13291667	-9.812243	-0.279257	0.300651	-0.005354	0.004232	-0.002500
00097	13291717	-9.813914	-0.272028	0.287354	-0.002766	0.002076	-0.002874
00098	13291767	-9.799720	-0.287337	0.294969	-0.005009	0.000037	-0.003230
00099	13291817	-9.789012	-0.278989	0.279984	-0.006269	0.003728	-0.002728
00100	13291867	-9.800974	-0.274967	0.279882	-0.004687	-0.000888	-0.001758
00101	13291917	-9.792894	-0.288529	0.271738	-0.002045	-0.003488	-0.000376
00102	13291967	-9.783189	-0.297079	0.297717	-0.005307	0.000750	0.000008
00103	13292017	-9.803298	-0.284482	0.290631	-0.002960	0.002369	-0.001235
00104	13292067	-9.800404	-0.297232	0.309605	-0.003963	-0.000388	-0.000672
00105	13292117	-9.790830	-0.299802	0.307477	-0.004918	-0.001866	-0.003624
00106	13292167	-9.796594	-0.313957	0.306431	0.000276	0.001399	0.001956
00107	13292217	-9.805478	-0.298907	0.286426	-0.002570	-0.002986	-0.001264
00108	13292267	-9.822857	-0.267812	0.300344	-0.002992	-0.000988	-0.002629
00109	13292317	-9.810712	-0.275328	0.315174	-0.004485	-0.000717	0.002407
00110	13292367	-9.787561	-0.300064	0.318075	-0.006807	0.002727	-0.000650
00111	13292417	-9.798034	-0.280174	0.316752	-0.003444	0.000688	0.001802
00112	13292467	-9.791939	-0.295246	0.323671	-0.004175	0.000317	-0.000830
00113	13292517	-9.806885	-0.286206	0.296393	-0.003693	0.000329	0.000100
00114	13292567	-9.815456	-0.294460	0.311992	-0.005846	0.002380	-0.003372
00115	13292617	-9.800229	-0.289383	0.303539	-0.002757	0.001052	-0.000118
00116	13292667	-9.808812	-0.302120	0.292690	-0.001321	-0.003219	-0.002266
00117	13292717	-9.793511	-0.278777	0.313482	-0.007175	-0.002163	-0.002211
00118	13292767	-9.805600	-0.292307	0.292038	-0.003092	0.002531	-0.000881
00119	13292817	-9.818365	-0.280087	0.292103	-0.003950	0.003423	-0.000139
00120	13292867	-9.805783	-0.283625	0.304800	-0.002935	0.000299	-0.003682
00121	13292917	-9.797918	-0.300896	0.300427	-0.004978	0.001461	-0.001589
00122	13292967	-9.803858	-0.294567	0.285553	-0.006802	0.004595	-0.000636
00123	13293017	-9.827015	-0.297004	0.300184	-0.006187	0.000147	-0.002422
00124	13293067	-9.795794	-0.299647	0.299730	-0.005353	0.000135	-0.000665
00125	13293117	-9.822540	-0.277053	0.305329	-0.006115	0.003058	-0.001127
00126	13293167	-9.785196	-0.309897	0.302710	-0.004603	0.003629	-0.002254
00127	13293217	-9.800576	-0.273024	0.288948	-0.004122	-0.000491	-0.002050
00128	13293267	-9.807051	-0.284032	0.279660	-0.005871	-0.000647	0.001963
00129	13293317	-9.803110	-0.290657	0.271690	-0.001637	0.001551	-0.004447
00130	13293367	-9.805724	-0.264566	0.294942	-0.002740	-0.000495	0.001283
00131	13293417	-9.821941	-0.277259	0.286686	-0.004645	0.001180	-0.000211
00132	13293467	-9.819706	-0.270525	0.296416	-0.006658	0.002047	-0.000968
00133	13293517	-9.795757	-0.287225	0.308537	-0.001975	0.001580	-0.001209
00134	13293567	-9.803554	-0.273057	0.308910	-0.003657	-0.000770	0.000127
00135	13293617	-9.815308	-0.307907	0.276139	-0.001328	0.000939	-0.003650
00136	13293667	-9.796820	-0.291571	0.296362	-0.001711	0.002361	-0.001432
00137	13293717	-9.799176	-0.295960	0.300658	-0.002286	0.002188	-0.002138
00138	13293767	-9.821805	-0.274140	0.296044	-0.000483	-0.000361	-0.002056
00139	13293817	-9.830312	-0.277423	0.292297	-0.004127	-0.002226	0.001373
00140	13293867	-9.802114	-0.300743	0.285419	-0.005241	-0.000543	-0.001758
00141	13293917	-9.805668	-0.277724	0.313549	-0.002489	0.003672	-0.000784
00142	13293967	-9.804496	-0.296220	0.315369	-0.005166	0.000361	-0.000148
00143	13294017	-9.803161	-0.291548	0.320612	-0.001638	0.001072	-0.000510
00144	13294067	-9.806864	-0.276985	0.312726	-0.003835	-0.000586	-0.002374
00145	13294117	-9.803961	-0.295305	0.303649	-0.008081	-0.000560	0.000139
00146	13294167	-9.798055	-0.291942	0.305339	-0.005098	-0.002991	-0.000299
00147	13294217	-9.798545	-0.284090	0.290308	-0.002331	0.004902	-0.000136
00148	13294267	-9.798241	-0.294756	0.301386	-0.006511	0.000339	-0.001012
00149	13294317	-9.803657	-0.276184	0.292269	-0.005838	0.001351	-0.001430
00150	13294367	-9.803954	-0.288273	0.287759	-0.005074	0.001264	-0.002680
00151	13294417	-9.819581	-0.287102	0.309177	-0.001178	-0.000408	-0.001543
00152	13294467	-9.821231	-0.282781	0.299620	-0.003696	0.001125	-0.004572
00153	13294517	-9.793992	-0.290182	0.298041	-0.003725	0.000226	-0.001533
00154	13294567	-9.817250	-0.291144	0.326463	-0.006247	0.000826	-0.003733
00155	13294617	-9.789126	-0.281892	0.303317	-0.003419	-0.000418	-0.002886
00156	13294667	-9.795071	-0.299252	0.298189	-0.002445	0.001884	-0.005602
00157	13294717	-9.808750	-0.276247	0.307895	-0.004585	0.002149	-0.000940
00158	13294767	-9.819295	-0.289379	0.306263	-0.000864	0.001761	-0.002202
00159	13294817	-9.792658	-0.307388	0.309945	-0.006086	0.004154	-0.000676
00160	13294867	-9.809033	-0.291173	0.306219	-0.002094	0.003326	-0.000591
00161	13294917	-9.801853	-0.290753	0.299949	-0.003464	0.002104	-0.001209
