PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00146	11899017	-9.810479	-0.294032	0.258768	-0.009213	0.002173	-0.003561
00147	11899067	-9.805044	-0.289519	0.258547	-0.007462	0.003298	-0.004974
00148	11899117	-9.816980	-0.280552	0.243446	-0.007903	0.003495	-0.001475
00149	11899167	-9.788084	-0.304736	0.241709	-0.002101	0.001179	0.002337
00150	11899217	-9.797283	-0.317494	0.251997	-0.002181	0.003331	-0.003868
00151	11899267	-9.806637	-0.297508	0.261927	-0.004420	0.001588	0.000426
00152	11899317	-9.803267	-0.311981	0.245857	-0.006049	0.001325	-0.002490
00153	11899367	-9.838420	-0.296735	0.277196	-0.005139	0.001121	-0.001205
00154	11899417	-9.813644	-0.312273	0.269200	-0.006584	0.000992	-0.003546
00155	11899467	-9.810709	-0.299982	0.270843	-0.005748	0.001617	-0.005496
00156	11899517	-9.795720	-0.294476	0.261392	-0.001667	0.001438	-0.001282
00157	11899567	-9.800889	-0.298576	0.258049	-0.004623	0.001837	-0.000601
00158	11899617	-9.799283	-0.314318	0.260542	-0.005768	-0.001704	-0.003085
00159	11899667	-9.791013	-0.307295	0.258041	-0.001204	0.002731	-0.002752
00160	11899717	-9.805140	-0.278440	0.289707	-0.004326	0.001749	-0.000116
00161	11899767	-9.783476	-0.309814	0.276075	-0.005026	-0.002818	-0.002515
00162	11899817	-9.787709	-0.309155	0.266921	-0.000378	-0.000953	0.000878
00163	11899867	-9.810967	-0.320055	0.275407	-0.003600	-0.001313	-0.002512
00164	11899917	-9.823009	-0.294058	0.282999	-0.006565	0.003603	-0.002608
00165	11899967	-9.801398	-0.296670	0.299126	-0.005174	0.000817	-0.003782
00166	11900017	-9.820316	-0.300120	0.284249	-0.004860	0.001546	0.001509
00167	11900067	-9.811973	-0.314805	0.273683	-0.004028	0.002427	0.000419
00168	11900117	-9.801516	-0.297679	0.281048	-0.006279	0.002841	0.001164
00169	11900167	-9.793035	-0.288776	0.277813	-0.003929	0.004530	0.000847
00170	11900217	-9.796630	-0.284119	0.272388	-0.004587	0.002503	-0.004704
00171	11900267	-9.801890	-0.287584	0.282757	-0.005209	0.002242	-0.001401
00172	11900317	-9.800105	-0.281336	0.251530	-0.004256	0.003651	0.001071
00173	11900367	-9.806821	-0.295782	0.249447	-0.005492	0.000842	-0.003685
00174	11900417	-9.822507	-0.280343	0.251166	-0.008827	0.004074	-0.005640
