PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00079	12361367	0.221191	-9.781956	0.183159	-0.004838	0.001814	-0.001439
00080	12361417	0.215776	-9.773557	0.172614	-0.005624	0.001017	-0.005355
00081	12361467	0.225352	-9.793126	0.187947	-0.004009	0.002791	-0.002754
00082	12361517	0.197343	-9.765220	0.186084	-0.006670	-0.001702	0.000852
00083	12361567	0.220493	-9.768090	0.191366	-0.002630	-0.001381	-0.002075
00084	12361617	0.212462	-9.797576	0.189554	-0.008819	0.000392	0.000997
00085	12361667	0.206401	-9.799131	0.177299	-0.003479	0.001359	0.000028
00086	12361717	0.222909	-9.796614	0.166259	-0.001513	-0.002455	-0.001859
00087	12361767	0.216129	-9.784769	0.192779	-0.005101	0.002131	-0.000864
00088	12361817	0.211650	-9.788285	0.186588	-0.004717	0.000367	0.003006
00089	12361867	0.219474	-9.791492	0.169783	-0.003395	0.003677	-0.002205
00090	12361917	0.219791	-9.778736	0.204195	-0.006448	-0.000959	-0.001840
00091	12361967	0.205222	-9.782106	0.180641	-0.004485	0.000625	-0.001863
00092	12362017	0.209687	-9.769038	0.167168	-0.004853	0.003460	-0.000662
00093	12362067	0.210527	-9.781393	0.184163	-0.006112	-0.000604	-0.003503
00094	12362117	0.221922	-9.789240	0.195024	-0.001768	0.002836	-0.001891
00095	12362167	0.205837	-9.789659	0.178514	-0.002930	0.001170	-0.000807
00096	12362217	0.218294	-9.799098	0.185114	-0.005516	0.000894	-0.001766
00097	12362267	0.218075	-9.801014	0.186778	-0.005482	-0.001104	-0.000688
00098	12362317	0.240492	-9.799030	0.199119	-0.005337	0.002650	0.001349
00099	12362367	0.224333	-9.793962	0.210830	0.000471	0.002546	-0.004371
00100	12362417	0.234206	-9.783965	0.201415	-0.000993	0.000684	-0.000820
00101	12362467	0.215439	-9.787076	0.187808	-0.001704	0.006133	-0.000654
00102	12362517	0.225289	-9.785852	0.192928	-0.007357	0.002541	-0.003066
00103	12362567	0.214450	-9.787984	0.168626	-0.003354	0.003351	-0.001851
00104	12362617	0.216748	-9.773043	0.186614	-0.001927	0.004960	-0.002363
00105	12362667	0.244346	-9.771300	0.188071	-0.005335	-0.000844	-0.002161
00106	12362717	0.228310	-9.790640	0.198732	-0.004277	-0.003891	-0.001089
00107	12362767	0.216759	-9.795707	0.194941	-0.005986	0.001793	-0.001057
00108	12362817	0.210813	-9.780620	0.196197	-0.002861	0.001173	0.000762
00109	12362867	0.225649	-9.798196	0.194210	-0.003311	0.001899	-0.003145
00110	12362917	0.224050	-9.793163	0.189945	-0.003267	0.000978	0.002202
00111	12362967	0.218555	-9.782836	0.177019	-0.003407	0.000000	-0.000302
00112	12363017	0.203972	-9.784494	0.196059	-0.003443	0.001290	0.000378
00113	12363067	0.218087	-9.781919	0.178351	-0.006338	-0.000505	-0.001162
00114	12363117	0.218536	-9.797659	0.168771	-0.006608	0.000106	0.000095
00115	12363167	0.232422	-9.784619	0.181028	-0.002741	0.001275	-0.000269
00116	12363217	0.222600	-9.783839	0.183718	-0.001113	0.001461	0.000921
00117	12363267	0.208073	-9.784171	0.193616	-0.000942	0.003979	-0.001504
00118	12363317	0.212575	-9.787530	0.168857	-0.004797	-0.000675	-0.002576
00119	12363367	0.214841	-9.788573	0.176813	-0.002279	0.000960	0.001687
00120	12363417	0.224960	-9.798801	0.186813	-0.002079	0.002542	-0.000355
00121	12363467	0.211410	-9.802409	0.194668	-0.006811	0.000193	-0.003305
00122	12363517	0.220826	-9.790144	0.175554	-0.002357	0.001346	-0.000170
00123	12363567	0.208887	-9.768456	0.175128	-0.004153	-0.000563	-0.000656
00124	12363617	0.218327	-9.775886	0.172118	-0.005523	0.004382	-0.000306
00125	12363667	0.205486	-9.764350	0.183023	-0.004104	0.002054	-0.000317
00126	12363717	0.218700	-9.773356	0.177635	-0.005934	0.000113	-0.001255
00127	12363767	0.208800	-9.784901	0.195204	-0.006347	-0.000120	-0.001831
00128	12363817	0.220106	-9.788710	0.174034	-0.005304	-0.000710	-0.000876
00129	12363867	0.210246	-9.786662	0.187639	-0.001942	0.000250	-0.000884
00130	12363917	0.227777	-9.800367	0.183246	-0.000936	-0.000077	0.001869
00131	12363967	0.224837	-9.792049	0.179360	-0.002884	0.002852	0.000991
00132	12364017	0.216849	-9.781397	0.190395	-0.004938	0.004302	0.001168
00133	12364067	0.215594	-9.791754	0.183415	-0.005990	-0.000145	-0.000106
00134	12364117	0.228649	-9.798211	0.182125	-0.007399	-0.001761	-0.006099
00135	12364167	0.229115	-9.787095	0.184587	-0.003682	-0.000300	-0.001331
00136	12364217	0.217802	-9.789651	0.171892	-0.005388	0.000026	-0.001000
00137	12364267	0.204537	-9.784466	0.194280	-0.003470	0.002963	-0.002653
00138	12364317	0.221442	-9.783067	0.178310	-0.006416	0.002272	-0.001176
00139	12364367	0.227240	-9.766073	0.189429	-0.003563	0.003830	-0.003102
00140	12364417	0.223707	-9.776994	0.186824	-0.002819	0.002853	-0.000545
00141	12364467	0.216075	-9.767316	0.184129	-0.005706	0.003923	-0.002835
00142	12364517	0.214684	-9.786648	0.206008	-0.003637	-0.003009	-0.001788
00143	12364567	0.219059	-9.769993	0.190896	-0.003262	-0.000415	0.000561
00144	12364617	0.237631	-9.810391	0.194554	-0.006840	0.001392	-0.001154
00145	12364667	0.221308	-9.767542	0.186991	-0.005826	0.002465	-0.004671
00146	12364717	0.227037	-9.787079	0.181807	-0.001141	-0.001034	-0.003167
00147	12364767	0.242616	-9.798512	0.182525	-0.007246	-0.000302	-0.004367
