PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00112	13773467	-0.277075	9.817105	0.097844	-0.007022	0.000492	0.003942
00113	13773517	-0.282038	9.810982	0.091078	-0.003973	-0.001876	0.002513
00114	13773567	-0.296421	9.809656	0.104325	-0.004534	0.003631	0.000077
00115	13773617	-0.326510	9.803672	0.113523	-0.001556	0.001123	-0.002696
00116	13773667	-0.290604	9.800862	0.109931	-0.001296	0.002497	0.000668
00117	13773717	-0.294977	9.808587	0.097556	-0.000585	0.005183	-0.000341
00118	13773767	-0.310359	9.822421	0.126447	-0.003925	-0.001623	-0.001041
00119	13773817	-0.315568	9.821176	0.110889	-0.003678	0.000373	-0.004496
00120	13773867	-0.312746	9.836649	0.109157	-0.002586	-0.001375	0.000717
00121	13773917	-0.317099	9.827492	0.115136	-0.001678	0.001960	-0.002757
00122	13773967	-0.294137	9.816228	0.095243	-0.005138	0.001259	-0.002274
00123	13774017	-0.294253	9.808352	0.098008	-0.002586	-0.000568	-0.000238
00124	13774067	-0.301035	9.802439	0.091705	-0.005583	0.001220	-0.001501
00125	13774117	-0.301127	9.796339	0.117698	-0.001693	-0.001552	-0.000727
00126	13774167	-0.273355	9.788326	0.121336	-0.007309	0.000453	0.002468
00127	13774217	-0.308017	9.824882	0.107217	-0.004802	0.001077	0.001699
00128	13774267	-0.302158	9.808022	0.112898	-0.008889	0.000647	0.000843
00129	13774317	-0.300856	9.833069	0.090014	-0.007383	0.000677	0.001577
00130	13774367	-0.294220	9.822425	0.139177	-0.000514	0.001922	-0.000292
00131	13774417	-0.293908	9.841243	0.119162	-0.004191	0.000658	-0.002534
00132	13774467	-0.291361	9.828327	0.127913	-0.002542	0.004370	-0.001815
00133	13774517	-0.297742	9.827312	0.112057	-0.006350	0.003139	-0.003254
00134	13774567	-0.279288	9.819091	0.121527	-0.005154	0.004006	-0.000146
00135	13774617	-0.285959	9.803508	0.111422	-0.003140	0.001877	-0.001381
